timestamp,service,status,response_time_ms,error_rate_percent,uptime_percent
2026-03-08 15:20:46,Pharmacy Service API,Critical,225.1,7.58,97.65
2026-03-08 15:20:46,Authentication Service,Critical,503.56,5.66,98.21
2026-03-08 15:20:52,Patient Records API,Healthy,223.22,0.33,99.04
2026-03-08 15:20:52,Appointment Booking API,Down,159.7,7.83,94.59
2026-03-08 15:20:52,Lab Results API,Down,475.03,1.81,94.86
2026-03-08 15:20:52,Pharmacy Service API,Warning,395.2,1.71,98.61
2026-03-08 15:20:52,Authentication Service,Healthy,87.48,1.72,98.57
2026-03-08 15:20:52,Patient Records API,Critical,163.81,7.83,96.34
2026-03-08 15:20:52,Appointment Booking API,Warning,127.01,4.56,99.89
2026-03-08 15:20:52,Lab Results API,Down,147.42,4.78,93.86
2026-03-08 15:20:52,Pharmacy Service API,Warning,364.75,1.65,96.62
2026-03-08 15:20:52,Authentication Service,Healthy,179.12,0.41,98.16
2026-03-08 15:20:57,Patient Records API,Warning,231.67,2.89,98.27
2026-03-08 15:20:57,Appointment Booking API,Down,279.5,3.73,94.41
2026-03-08 15:20:57,Lab Results API,Critical,329.97,6.94,95.21
2026-03-08 15:20:57,Pharmacy Service API,Down,204.88,5.85,94.01
2026-03-08 15:20:57,Authentication Service,Critical,198.4,6.78,98.92
2026-03-08 15:20:57,Patient Records API,Critical,451.35,0.43,99.74
2026-03-08 15:20:57,Appointment Booking API,Critical,533.88,7.11,96.76
2026-03-08 15:20:57,Lab Results API,Critical,98.88,5.73,96.73
2026-03-08 15:20:57,Pharmacy Service API,Healthy,113.72,0.88,95.86
2026-03-08 15:20:57,Authentication Service,Critical,495.81,7.51,96.98
2026-03-08 15:21:02,Patient Records API,Down,507.69,3.9,93.67
2026-03-08 15:21:02,Appointment Booking API,Critical,268.1,7.92,97.89
2026-03-08 15:21:02,Lab Results API,Critical,459.28,5.51,97.3
2026-03-08 15:21:02,Pharmacy Service API,Warning,306.02,1.95,96.18
2026-03-08 15:21:02,Authentication Service,Down,224.03,4.57,93.47
2026-03-08 15:21:02,Patient Records API,Warning,279.9,3.62,96.36
2026-03-08 15:21:02,Appointment Booking API,Down,519.76,0.22,93.96
2026-03-08 15:21:02,Lab Results API,Warning,99.16,4.53,97.69
2026-03-08 15:21:02,Pharmacy Service API,Critical,521.98,6.2,99.04
2026-03-08 15:21:02,Authentication Service,Warning,92.76,2.41,98.44
2026-03-08 15:21:07,Patient Records API,Critical,438.03,2.29,95.24
2026-03-08 15:21:07,Appointment Booking API,Critical,89.99,5.5,98.31
2026-03-08 15:21:07,Lab Results API,Healthy,93.32,1.66,97.67
2026-03-08 15:21:07,Pharmacy Service API,Down,381.22,3.32,93.11
2026-03-08 15:21:07,Authentication Service,Down,120.29,7.99,93.29
2026-03-08 15:21:07,Patient Records API,Critical,481.75,7.25,99.2
2026-03-08 15:21:07,Appointment Booking API,Down,514.37,5.96,94.35
2026-03-08 15:21:07,Lab Results API,Down,200.99,4.48,94.75
2026-03-08 15:21:07,Pharmacy Service API,Healthy,142.0,1.48,96.25
2026-03-08 15:21:07,Authentication Service,Critical,254.87,7.27,97.77
2026-03-08 15:21:13,Patient Records API,Critical,446.58,4.74,98.73
2026-03-08 15:21:13,Appointment Booking API,Critical,459.74,7.03,98.85
2026-03-08 15:21:13,Lab Results API,Warning,134.86,4.08,96.48
2026-03-08 15:21:13,Pharmacy Service API,Critical,481.94,5.54,99.02
2026-03-08 15:21:13,Authentication Service,Down,490.42,7.54,94.1
2026-03-08 15:21:13,Patient Records API,Healthy,249.83,0.93,99.11
2026-03-08 15:21:13,Appointment Booking API,Down,134.05,1.36,94.3
2026-03-08 15:21:13,Lab Results API,Critical,364.2,6.85,98.03
2026-03-08 15:21:13,Pharmacy Service API,Critical,212.02,6.15,96.91
2026-03-08 15:21:13,Authentication Service,Critical,524.24,5.34,98.3
2026-03-08 15:21:18,Patient Records API,Down,101.65,0.59,93.5
2026-03-08 15:21:18,Appointment Booking API,Critical,503.2,3.04,95.31
2026-03-08 15:21:18,Lab Results API,Down,472.08,7.02,93.68
2026-03-08 15:21:18,Pharmacy Service API,Warning,338.93,0.95,99.87
2026-03-08 15:21:18,Authentication Service,Down,265.47,2.49,94.08
2026-03-08 15:21:18,Patient Records API,Critical,499.75,2.9,95.43
2026-03-08 15:21:18,Appointment Booking API,Down,357.13,6.84,93.59
2026-03-08 15:21:18,Lab Results API,Critical,401.3,2.93,97.83
2026-03-08 15:21:18,Pharmacy Service API,Warning,351.02,3.51,97.58
2026-03-08 15:21:18,Authentication Service,Critical,496.97,3.94,96.71
2026-03-08 15:21:23,Patient Records API,Critical,518.49,5.48,97.47
2026-03-08 15:21:23,Appointment Booking API,Critical,475.01,5.22,98.77
2026-03-08 15:21:23,Lab Results API,Warning,341.56,2.11,97.28
2026-03-08 15:21:23,Pharmacy Service API,Critical,153.58,6.74,98.85
2026-03-08 15:21:23,Authentication Service,Down,439.35,3.88,94.99
2026-03-08 15:21:23,Patient Records API,Critical,452.87,5.09,97.85
2026-03-08 15:21:23,Appointment Booking API,Warning,128.14,3.67,96.31
2026-03-08 15:21:23,Lab Results API,Warning,333.05,4.1,95.43
2026-03-08 15:21:23,Pharmacy Service API,Down,233.31,4.71,94.16
2026-03-08 15:21:23,Authentication Service,Critical,404.02,5.64,97.63
2026-03-08 15:21:29,Patient Records API,Down,111.6,4.3,94.84
2026-03-08 15:21:29,Appointment Booking API,Down,369.94,2.41,93.76
2026-03-08 15:21:29,Lab Results API,Critical,154.54,6.54,99.94
2026-03-08 15:21:29,Pharmacy Service API,Critical,232.38,7.34,99.3
2026-03-08 15:21:29,Authentication Service,Warning,378.1,3.42,95.71
2026-03-08 15:21:29,Patient Records API,Down,298.59,2.85,94.02
2026-03-08 15:21:29,Appointment Booking API,Down,500.85,7.56,94.86
2026-03-08 15:21:29,Lab Results API,Critical,490.53,5.57,97.7
2026-03-08 15:21:29,Pharmacy Service API,Critical,346.08,5.66,97.82
2026-03-08 15:21:29,Authentication Service,Warning,184.74,2.55,96.84
2026-03-08 15:21:34,Patient Records API,Down,156.37,3.36,94.38
2026-03-08 15:21:34,Appointment Booking API,Critical,279.5,5.12,98.24
2026-03-08 15:21:34,Lab Results API,Warning,280.72,4.13,95.53
2026-03-08 15:21:34,Pharmacy Service API,Down,233.7,3.66,94.27
2026-03-08 15:21:34,Authentication Service,Warning,178.27,3.07,97.89
2026-03-08 15:21:34,Patient Records API,Critical,393.38,6.9,97.06
2026-03-08 15:21:34,Appointment Booking API,Healthy,232.44,0.97,97.57
2026-03-08 15:21:34,Lab Results API,Healthy,203.31,1.09,95.9
2026-03-08 15:21:34,Pharmacy Service API,Critical,452.9,1.82,95.41
2026-03-08 15:21:34,Authentication Service,Down,106.27,7.56,94.04
2026-03-08 15:21:39,Patient Records API,Down,485.38,7.1,94.68
2026-03-08 15:21:39,Appointment Booking API,Critical,490.37,7.47,96.04
2026-03-08 15:21:39,Lab Results API,Down,368.73,5.93,94.01
2026-03-08 15:21:39,Pharmacy Service API,Critical,349.62,6.28,96.37
2026-03-08 15:21:39,Authentication Service,Healthy,249.99,1.67,96.69
2026-03-08 15:21:39,Patient Records API,Down,352.63,4.66,93.52
2026-03-08 15:21:39,Appointment Booking API,Down,112.67,5.23,94.84
2026-03-08 15:21:39,Lab Results API,Warning,117.85,2.49,97.61
2026-03-08 15:21:39,Pharmacy Service API,Down,458.6,0.24,93.2
2026-03-08 15:21:39,Authentication Service,Healthy,170.14,1.68,98.71
2026-03-08 15:21:44,Patient Records API,Down,136.42,1.66,94.0
2026-03-08 15:21:44,Appointment Booking API,Down,133.13,2.7,94.06
2026-03-08 15:21:44,Lab Results API,Warning,258.02,4.76,99.87
2026-03-08 15:21:44,Pharmacy Service API,Critical,509.76,0.51,95.68
2026-03-08 15:21:44,Authentication Service,Critical,257.55,5.62,98.45
2026-03-08 15:21:44,Patient Records API,Warning,340.99,4.2,98.8
2026-03-08 15:21:44,Appointment Booking API,Warning,167.68,4.84,99.56
2026-03-08 15:21:44,Lab Results API,Warning,358.62,1.0,97.84
2026-03-08 15:21:44,Pharmacy Service API,Critical,205.91,6.66,95.96
2026-03-08 15:21:44,Authentication Service,Warning,119.47,4.35,97.75
2026-03-08 15:21:50,Patient Records API,Critical,526.22,4.3,98.43
2026-03-08 15:21:50,Appointment Booking API,Critical,519.37,4.82,97.41
2026-03-08 15:21:50,Lab Results API,Warning,351.39,2.51,98.41
2026-03-08 15:21:50,Pharmacy Service API,Warning,184.31,2.72,96.16
2026-03-08 15:21:50,Authentication Service,Critical,88.69,6.34,98.22
2026-03-08 15:21:50,Patient Records API,Warning,366.9,1.57,98.06
2026-03-08 15:21:50,Appointment Booking API,Down,186.7,5.04,94.3
2026-03-08 15:21:50,Lab Results API,Down,98.16,4.44,94.98
2026-03-08 15:21:50,Pharmacy Service API,Critical,485.6,4.69,97.96
2026-03-08 15:21:50,Authentication Service,Critical,141.74,6.35,97.86
2026-03-08 15:21:55,Patient Records API,Warning,363.37,2.67,96.34
2026-03-08 15:21:55,Appointment Booking API,Critical,516.57,0.17,98.44
2026-03-08 15:21:55,Lab Results API,Healthy,230.52,0.83,99.7
2026-03-08 15:21:55,Pharmacy Service API,Critical,415.45,1.98,95.06
2026-03-08 15:21:55,Authentication Service,Warning,349.38,4.02,96.63
2026-03-08 15:21:55,Patient Records API,Critical,425.17,7.37,95.62
2026-03-08 15:21:55,Appointment Booking API,Critical,464.5,6.52,96.23
2026-03-08 15:21:55,Lab Results API,Critical,314.49,5.71,98.58
2026-03-08 15:21:55,Pharmacy Service API,Warning,258.39,1.52,97.71
2026-03-08 15:21:55,Authentication Service,Warning,313.12,1.97,95.83
2026-03-08 15:22:00,Patient Records API,Down,125.09,0.99,94.69
2026-03-08 15:22:00,Appointment Booking API,Warning,266.84,4.36,98.32
2026-03-08 15:22:00,Lab Results API,Warning,320.9,2.4,97.0
2026-03-08 15:22:00,Pharmacy Service API,Warning,146.14,4.99,97.65
2026-03-08 15:22:00,Authentication Service,Healthy,156.94,1.67,99.12
2026-03-08 15:22:00,Patient Records API,Down,204.32,7.6,93.61
2026-03-08 15:22:00,Appointment Booking API,Warning,192.69,3.52,96.05
2026-03-08 15:22:00,Lab Results API,Critical,234.5,5.42,96.9
2026-03-08 15:22:00,Pharmacy Service API,Critical,513.87,6.1,99.26
2026-03-08 15:22:00,Authentication Service,Healthy,197.99,0.7,99.03
2026-03-08 15:22:05,Patient Records API,Down,196.2,2.01,94.15
2026-03-08 15:22:05,Appointment Booking API,Critical,298.09,7.05,97.01
2026-03-08 15:22:05,Lab Results API,Critical,427.09,0.42,97.37
2026-03-08 15:22:05,Pharmacy Service API,Warning,110.82,3.96,98.66
2026-03-08 15:22:05,Authentication Service,Critical,511.37,5.08,96.55
2026-03-08 15:22:05,Patient Records API,Warning,304.31,2.68,99.01
2026-03-08 15:22:05,Appointment Booking API,Down,455.91,0.27,93.4
2026-03-08 15:22:05,Lab Results API,Critical,490.55,4.2,98.22
2026-03-08 15:22:05,Pharmacy Service API,Down,129.1,5.81,94.98
2026-03-08 15:22:05,Authentication Service,Critical,479.6,6.78,99.7
2026-03-08 15:22:11,Patient Records API,Critical,455.47,3.46,98.87
2026-03-08 15:22:11,Appointment Booking API,Warning,154.66,2.98,99.05
2026-03-08 15:22:11,Lab Results API,Critical,185.73,5.37,97.62
2026-03-08 15:22:11,Pharmacy Service API,Critical,379.56,5.57,95.58
2026-03-08 15:22:11,Authentication Service,Down,287.84,4.56,93.71
2026-03-08 15:22:11,Patient Records API,Healthy,145.36,0.61,97.1
2026-03-08 15:22:11,Appointment Booking API,Critical,531.57,7.59,95.45
2026-03-08 15:22:11,Lab Results API,Critical,502.57,0.85,99.76
2026-03-08 15:22:11,Pharmacy Service API,Critical,441.16,2.08,98.75
2026-03-08 15:22:11,Authentication Service,Down,539.55,6.36,94.96
2026-03-08 15:22:16,Patient Records API,Down,215.26,5.39,93.88
2026-03-08 15:22:16,Appointment Booking API,Down,236.98,6.09,94.57
2026-03-08 15:22:16,Lab Results API,Critical,404.05,3.74,99.71
2026-03-08 15:22:16,Pharmacy Service API,Critical,519.22,6.95,96.39
2026-03-08 15:22:16,Authentication Service,Down,130.04,5.87,93.81
2026-03-08 15:22:16,Patient Records API,Critical,428.52,4.87,98.84
2026-03-08 15:22:16,Appointment Booking API,Critical,493.76,1.95,98.47
2026-03-08 15:22:16,Lab Results API,Warning,208.62,3.24,98.44
2026-03-08 15:22:16,Pharmacy Service API,Healthy,223.39,0.51,97.78
2026-03-08 15:22:16,Authentication Service,Down,348.38,4.54,93.41
2026-03-08 15:22:21,Patient Records API,Critical,246.99,7.6,99.96
2026-03-08 15:22:21,Appointment Booking API,Warning,307.18,0.76,98.35
2026-03-08 15:22:21,Lab Results API,Warning,320.85,0.49,95.72
2026-03-08 15:22:21,Pharmacy Service API,Down,254.53,0.12,93.53
2026-03-08 15:22:21,Authentication Service,Critical,119.78,5.89,95.16
2026-03-08 15:22:21,Patient Records API,Warning,157.05,4.47,99.31
2026-03-08 15:22:21,Appointment Booking API,Down,547.45,0.31,94.05
2026-03-08 15:22:21,Lab Results API,Critical,440.32,2.9,95.27
2026-03-08 15:22:21,Pharmacy Service API,Down,285.12,3.26,93.44
2026-03-08 15:22:21,Authentication Service,Down,520.81,2.47,93.6
2026-03-08 15:22:26,Patient Records API,Critical,438.26,1.1,97.49
2026-03-08 15:22:26,Appointment Booking API,Critical,458.03,0.6,98.56
2026-03-08 15:22:26,Lab Results API,Down,309.59,1.39,93.58
2026-03-08 15:22:26,Pharmacy Service API,Healthy,162.62,1.89,96.05
2026-03-08 15:22:26,Authentication Service,Critical,426.09,0.7,99.62
2026-03-08 15:22:26,Patient Records API,Down,379.28,1.19,94.65
2026-03-08 15:22:26,Appointment Booking API,Healthy,87.68,1.87,95.53
2026-03-08 15:22:26,Lab Results API,Warning,387.92,1.49,97.92
2026-03-08 15:22:26,Pharmacy Service API,Critical,429.19,4.7,97.92
2026-03-08 15:22:26,Authentication Service,Down,477.03,2.77,93.76
2026-03-08 15:22:32,Patient Records API,Critical,82.84,5.78,97.0
2026-03-08 15:22:32,Appointment Booking API,Critical,535.29,6.57,97.27
2026-03-08 15:22:32,Lab Results API,Down,273.4,1.97,94.99
2026-03-08 15:22:32,Pharmacy Service API,Warning,180.9,2.37,95.34
2026-03-08 15:22:32,Authentication Service,Down,387.08,4.95,93.03
2026-03-08 15:22:32,Patient Records API,Warning,205.9,2.26,97.7
2026-03-08 15:22:32,Appointment Booking API,Critical,548.11,3.26,96.23
2026-03-08 15:22:32,Lab Results API,Down,364.83,6.68,94.31
2026-03-08 15:22:32,Pharmacy Service API,Critical,543.9,5.45,95.4
2026-03-08 15:22:32,Authentication Service,Critical,497.94,4.15,98.96
2026-03-08 15:22:37,Patient Records API,Warning,214.84,2.58,98.3
2026-03-08 15:22:37,Appointment Booking API,Down,172.72,3.84,94.55
2026-03-08 15:22:37,Lab Results API,Critical,101.59,5.24,98.62
2026-03-08 15:22:37,Pharmacy Service API,Warning,96.46,4.6,97.65
2026-03-08 15:22:37,Authentication Service,Healthy,201.87,0.36,98.7
2026-03-08 15:22:37,Patient Records API,Critical,190.74,7.55,96.08
2026-03-08 15:22:37,Appointment Booking API,Critical,504.78,5.15,97.68
2026-03-08 15:22:37,Lab Results API,Critical,273.7,6.22,99.9
2026-03-08 15:22:37,Pharmacy Service API,Warning,370.38,0.86,97.55
2026-03-08 15:22:37,Authentication Service,Down,404.68,2.16,93.26
2026-03-08 15:22:42,Patient Records API,Critical,493.34,0.94,98.5
2026-03-08 15:22:42,Appointment Booking API,Critical,460.99,5.34,95.28
2026-03-08 15:22:42,Lab Results API,Critical,280.72,5.16,99.22
2026-03-08 15:22:42,Pharmacy Service API,Down,140.41,3.64,93.33
2026-03-08 15:22:42,Authentication Service,Warning,213.67,3.21,99.3
2026-03-08 15:22:42,Patient Records API,Warning,140.01,3.25,98.13
2026-03-08 15:22:42,Appointment Booking API,Critical,398.74,6.75,97.33
2026-03-08 15:22:42,Lab Results API,Warning,235.88,3.74,96.6
2026-03-08 15:22:42,Pharmacy Service API,Down,506.63,5.98,94.57
2026-03-08 15:22:42,Authentication Service,Warning,237.75,2.74,99.75
2026-03-08 15:22:48,Patient Records API,Critical,541.4,2.16,98.78
2026-03-08 15:22:48,Appointment Booking API,Critical,507.15,4.08,96.69
2026-03-08 15:22:48,Lab Results API,Down,352.31,3.16,94.62
2026-03-08 15:22:48,Pharmacy Service API,Down,189.5,0.21,94.32
2026-03-08 15:22:48,Authentication Service,Critical,475.21,5.42,96.61
2026-03-08 15:22:48,Patient Records API,Critical,525.61,5.86,97.36
2026-03-08 15:22:48,Appointment Booking API,Warning,210.3,2.17,98.35
2026-03-08 15:22:48,Lab Results API,Critical,408.06,3.12,99.96
2026-03-08 15:22:48,Pharmacy Service API,Down,259.18,2.69,94.56
2026-03-08 15:22:48,Authentication Service,Healthy,160.66,1.7,96.49
2026-03-08 15:22:53,Patient Records API,Down,167.04,0.18,93.68
2026-03-08 15:22:53,Appointment Booking API,Down,548.36,5.58,94.22
2026-03-08 15:22:53,Lab Results API,Healthy,207.16,1.56,99.62
2026-03-08 15:22:53,Pharmacy Service API,Down,285.34,0.24,93.96
2026-03-08 15:22:53,Authentication Service,Critical,423.29,1.57,98.25
2026-03-08 15:22:53,Patient Records API,Down,455.28,1.86,93.33
2026-03-08 15:22:53,Appointment Booking API,Warning,205.56,3.06,95.04
2026-03-08 15:22:53,Lab Results API,Down,476.55,5.59,94.77
2026-03-08 15:22:53,Pharmacy Service API,Critical,422.31,4.15,96.29
2026-03-08 15:22:53,Authentication Service,Warning,123.77,4.14,95.32
2026-03-08 15:22:58,Patient Records API,Critical,221.96,5.29,99.5
2026-03-08 15:22:58,Appointment Booking API,Down,422.25,5.79,93.62
2026-03-08 15:22:58,Lab Results API,Critical,511.63,4.39,99.99
2026-03-08 15:22:58,Pharmacy Service API,Down,344.62,4.19,94.29
2026-03-08 15:22:58,Authentication Service,Warning,301.63,0.41,96.16
2026-03-08 15:22:58,Patient Records API,Healthy,166.77,1.53,95.63
2026-03-08 15:22:58,Appointment Booking API,Warning,282.56,3.11,99.88
2026-03-08 15:22:58,Lab Results API,Warning,277.59,0.56,99.33
2026-03-08 15:22:58,Pharmacy Service API,Critical,101.62,7.64,98.85
2026-03-08 15:22:58,Authentication Service,Critical,422.74,2.96,96.1
2026-03-08 15:23:03,Patient Records API,Critical,309.76,7.52,98.51
2026-03-08 15:23:03,Appointment Booking API,Critical,413.95,2.61,98.41
2026-03-08 15:23:03,Lab Results API,Critical,520.16,0.72,99.5
2026-03-08 15:23:03,Pharmacy Service API,Warning,90.06,2.39,98.9
2026-03-08 15:23:03,Authentication Service,Critical,523.83,4.39,97.55
2026-03-08 15:23:03,Patient Records API,Critical,542.79,4.34,99.92
2026-03-08 15:23:03,Appointment Booking API,Critical,228.62,5.35,98.04
2026-03-08 15:23:03,Lab Results API,Down,530.06,4.69,94.38
2026-03-08 15:23:03,Pharmacy Service API,Warning,190.86,4.17,95.81
2026-03-08 15:23:03,Authentication Service,Warning,274.03,0.82,97.04
2026-03-08 15:23:09,Patient Records API,Warning,384.61,3.61,95.25
2026-03-08 15:23:09,Appointment Booking API,Warning,356.47,4.22,98.53
2026-03-08 15:23:09,Lab Results API,Warning,367.89,1.09,99.38
2026-03-08 15:23:09,Pharmacy Service API,Down,189.19,2.21,93.97
2026-03-08 15:23:09,Authentication Service,Critical,237.32,7.73,97.7
2026-03-08 15:23:09,Patient Records API,Down,203.52,7.86,93.11
2026-03-08 15:23:09,Appointment Booking API,Warning,172.14,3.98,97.61
2026-03-08 15:23:09,Lab Results API,Critical,359.28,7.41,96.49
2026-03-08 15:23:09,Pharmacy Service API,Warning,276.96,3.62,99.08
2026-03-08 15:23:09,Authentication Service,Down,96.93,5.66,93.62
2026-03-08 15:23:14,Patient Records API,Warning,319.64,4.29,97.69
2026-03-08 15:23:14,Appointment Booking API,Down,250.55,2.56,94.95
2026-03-08 15:23:14,Lab Results API,Warning,337.08,2.4,95.86
2026-03-08 15:23:14,Pharmacy Service API,Down,140.47,5.29,93.83
2026-03-08 15:23:14,Authentication Service,Warning,332.63,3.91,99.33
2026-03-08 15:23:14,Patient Records API,Healthy,89.93,0.98,99.58
2026-03-08 15:23:14,Appointment Booking API,Critical,544.86,2.17,97.21
2026-03-08 15:23:14,Lab Results API,Critical,157.24,6.36,95.8
2026-03-08 15:23:14,Pharmacy Service API,Critical,444.23,3.86,97.18
2026-03-08 15:23:14,Authentication Service,Warning,313.72,2.72,96.07
2026-03-08 15:23:19,Patient Records API,Critical,381.77,7.94,95.08
2026-03-08 15:23:19,Appointment Booking API,Down,139.0,7.6,94.95
2026-03-08 15:23:19,Lab Results API,Down,477.75,5.16,93.89
2026-03-08 15:23:19,Pharmacy Service API,Warning,310.38,1.92,95.95
2026-03-08 15:23:19,Authentication Service,Critical,315.37,5.13,98.97
2026-03-08 15:23:19,Patient Records API,Warning,366.79,1.29,97.22
2026-03-08 15:23:19,Appointment Booking API,Down,179.13,6.96,93.03
2026-03-08 15:23:19,Lab Results API,Warning,326.86,1.85,99.04
2026-03-08 15:23:19,Pharmacy Service API,Down,205.71,3.65,93.61
2026-03-08 15:23:19,Authentication Service,Warning,260.16,4.95,99.39
2026-03-08 15:23:24,Patient Records API,Warning,268.15,4.04,96.21
